the_geom,aflf,seq_id,geoid,logrecno,acs_year,pop16,pop16_me,lf,lf_me,clf,clf_me,emp,emp_me,unemp,unemp_me,cartodb_id,aflf_me,nlf,nlf_me,lf_p,lf_mep,clf_p,clf_mep,emp_p,emp_mep,unemp_p,unemp_mep,aflf_p,aflf_mep,nlf_p,nlf_mep,ct10_id
,0.000000,1275,14000US25025160101,4009,2007-11,6358.000000,717.000000,4719.000000,615.000000,4719.000000,615.000000,4023.000000,537.000000,696.000000,256.000000,1276,95.000000,1639.000000,360.000000,74.220000,4.850000,100.000000,0.000000,85.250000,2.460000,14.750000,5.070000,0.000000,2.010000,25.780000,4.860000,25025160101
,0.000000,1276,14000US25025160200,4010,2007-11,2451.000000,297.000000,1788.000000,281.000000,1788.000000,281.000000,1425.000000,244.000000,363.000000,126.000000,1277,95.000000,663.000000,149.000000,72.950000,7.300000,100.000000,0.000000,79.700000,5.420000,20.300000,6.280000,0.000000,5.310000,27.050000,5.120000,25025160200
,0.000000,1277,14000US25025160300,4011,2007-11,2066.000000,186.000000,1228.000000,220.000000,1228.000000,220.000000,1174.000000,218.000000,54.000000,48.000000,1278,95.000000,838.000000,191.000000,59.440000,9.210000,100.000000,0.000000,95.600000,4.670000,4.400000,3.830000,0.000000,7.740000,40.560000,8.490000,25025160300
,5.000000,1278,14000US25025160400,4012,2007-11,1970.000000,278.000000,1290.000000,274.000000,1285.000000,273.000000,1191.000000,236.000000,94.000000,63.000000,1279,9.000000,680.000000,166.000000,65.480000,10.400000,99.610000,0.450000,92.680000,26.930000,7.320000,4.650000,0.390000,0.690000,34.520000,6.880000,25025160400
,10.000000,1279,14000US25025160501,4013,2007-11,4241.000000,509.000000,2760.000000,458.000000,2750.000000,457.000000,2415.000000,385.000000,335.000000,190.000000,1280,20.000000,1481.000000,320.000000,65.080000,7.460000,99.640000,0.890000,87.820000,20.220000,12.180000,6.610000,0.360000,0.720000,34.920000,6.270000,25025160501
,0.000000,1280,14000US25025160502,4014,2007-11,3074.000000,431.000000,2103.000000,371.000000,2103.000000,371.000000,1810.000000,375.000000,293.000000,175.000000,1281,95.000000,971.000000,170.000000,68.410000,7.320000,100.000000,0.000000,86.070000,9.350000,13.930000,7.950000,0.000000,4.520000,31.590000,3.310000,25025160502
,5.000000,1281,14000US25025160601,4015,2007-11,3193.000000,398.000000,1993.000000,259.000000,1988.000000,259.000000,1889.000000,259.000000,99.000000,70.000000,1282,8.000000,1200.000000,407.000000,62.420000,2.290000,99.750000,0.920000,95.020000,4.060000,4.980000,3.460000,0.250000,0.400000,37.580000,11.850000,25025160601
,0.000000,1282,14000US25025160602,4016,2007-11,3524.000000,444.000000,2282.000000,409.000000,2282.000000,409.000000,2154.000000,372.000000,128.000000,110.000000,1283,95.000000,1242.000000,296.000000,64.760000,8.250000,100.000000,0.000000,94.390000,23.490000,5.610000,4.710000,0.000000,4.160000,35.240000,7.130000,25025160602
,8.000000,1283,14000US25025170100,4017,2007-11,5826.000000,465.000000,3982.000000,446.000000,3974.000000,445.000000,3656.000000,360.000000,318.000000,196.000000,1284,14.000000,1844.000000,332.000000,68.350000,5.370000,99.800000,15.810000,92.000000,13.720000,8.000000,4.850000,0.200000,0.350000,31.650000,5.110000,25025170100
,0.000000,1284,14000US25025170200,4018,2007-11,3698.000000,403.000000,2251.000000,317.000000,2251.000000,317.000000,2094.000000,318.000000,157.000000,78.000000,1285,95.000000,1447.000000,211.000000,60.870000,5.430000,100.000000,0.000000,93.030000,5.290000,6.970000,3.320000,0.000000,4.220000,39.130000,3.790000,25025170200
,36.000000,1285,14000US25025170300,4019,2007-11,7034.000000,573.000000,4888.000000,509.000000,4852.000000,514.000000,4440.000000,503.000000,412.000000,149.000000,1286,57.000000,2146.000000,319.000000,69.490000,4.510000,99.260000,1.930000,91.510000,3.670000,8.490000,2.940000,0.740000,1.160000,30.510000,3.790000,25025170300
,0.000000,1286,14000US25025170400,4020,2007-11,4012.000000,399.000000,2714.000000,389.000000,2714.000000,389.000000,2480.000000,382.000000,234.000000,113.000000,1287,95.000000,1298.000000,188.000000,67.650000,6.980000,100.000000,0.000000,91.380000,5.150000,8.620000,3.980000,0.000000,3.500000,32.350000,3.410000,25025170400
,0.000000,1287,14000US25025170501,4021,2007-11,3118.000000,328.000000,1977.000000,296.000000,1977.000000,296.000000,1879.000000,280.000000,98.000000,73.000000,1288,95.000000,1141.000000,292.000000,63.410000,6.760000,100.000000,0.000000,95.040000,20.080000,4.960000,3.620000,0.000000,4.810000,36.590000,8.540000,25025170501
,0.000000,1288,14000US25025170502,4022,2007-11,2741.000000,318.000000,1565.000000,233.000000,1565.000000,233.000000,1392.000000,221.000000,173.000000,117.000000,1289,95.000000,1176.000000,207.000000,57.100000,5.330000,100.000000,0.000000,88.950000,4.900000,11.050000,7.290000,0.000000,6.070000,42.900000,5.680000,25025170502
,0.000000,1289,14000US25025170601,4023,2007-11,4530.000000,406.000000,3043.000000,345.000000,3043.000000,345.000000,2795.000000,360.000000,248.000000,114.000000,1290,95.000000,1487.000000,304.000000,67.170000,4.660000,100.000000,0.000000,91.850000,5.610000,8.150000,3.630000,0.000000,3.120000,32.830000,6.030000,25025170601
,10.000000,1290,14000US25025170701,4024,2007-11,1638.000000,297.000000,1126.000000,248.000000,1116.000000,247.000000,910.000000,252.000000,206.000000,95.000000,1291,18.000000,512.000000,160.000000,68.740000,8.590000,99.110000,2.160000,81.540000,13.570000,18.460000,7.470000,0.890000,1.590000,31.260000,7.960000,25025170701
,0.000000,1291,14000US25025170702,4025,2007-11,5051.000000,533.000000,3528.000000,450.000000,3528.000000,450.000000,3040.000000,447.000000,488.000000,169.000000,1292,95.000000,1523.000000,310.000000,69.850000,5.000000,100.000000,0.000000,86.170000,6.300000,13.830000,4.450000,0.000000,2.690000,30.150000,5.250000,25025170702
,0.000000,1292,14000US25025170800,4026,2007-11,3789.000000,317.000000,2722.000000,396.000000,2722.000000,396.000000,2497.000000,378.000000,225.000000,128.000000,1293,95.000000,1067.000000,249.000000,71.840000,8.550000,100.000000,0.000000,91.730000,3.840000,8.270000,4.550000,0.000000,3.490000,28.160000,6.130000,25025170800
,0.000000,1293,14000US25025180101,4027,2007-11,3994.000000,322.000000,2575.000000,258.000000,2575.000000,258.000000,2310.000000,269.000000,265.000000,150.000000,1294,95.000000,1419.000000,218.000000,64.470000,3.840000,100.000000,0.000000,89.710000,5.320000,10.290000,5.730000,0.000000,3.690000,35.530000,4.650000,25025180101
,0.000000,1294,14000US25025180200,4028,2007-11,3145.000000,241.000000,2147.000000,246.000000,2147.000000,246.000000,1932.000000,221.000000,215.000000,113.000000,1295,95.000000,998.000000,178.000000,68.270000,5.820000,100.000000,0.000000,89.990000,14.570000,10.010000,5.140000,0.000000,4.420000,31.730000,5.110000,25025180200
,24.000000,1295,14000US25025180301,4029,2007-11,2689.000000,258.000000,1800.000000,266.000000,1776.000000,266.000000,1702.000000,254.000000,74.000000,70.000000,1296,34.000000,889.000000,182.000000,66.940000,7.520000,98.670000,2.410000,95.830000,20.260000,4.170000,3.890000,1.330000,1.880000,33.060000,5.980000,25025180301
,0.000000,1296,14000US25025180400,4030,2007-11,1484.000000,192.000000,985.000000,129.000000,985.000000,129.000000,884.000000,123.000000,101.000000,65.000000,1297,95.000000,499.000000,135.000000,66.370000,1.350000,100.000000,0.000000,89.750000,4.220000,10.250000,6.460000,0.000000,9.640000,33.630000,7.990000,25025180400
,0.000000,1297,14000US25025180500,4031,2007-11,3252.000000,230.000000,2369.000000,222.000000,2369.000000,222.000000,2168.000000,242.000000,201.000000,106.000000,1298,95.000000,883.000000,158.000000,72.850000,4.480000,100.000000,0.000000,91.520000,5.550000,8.480000,4.400000,0.000000,4.010000,27.150000,4.460000,25025180500
,0.000000,1298,14000US25025980101,4032,2007-11,458.000000,434.000000,206.000000,143.000000,206.000000,143.000000,100.000000,96.000000,106.000000,58.000000,1299,95.000000,252.000000,332.000000,44.980000,52.830000,100.000000,0.000000,48.540000,32.190000,51.460000,45.480000,0.000000,46.120000,55.020000,50.360000,25025980101
,0.000000,1299,14000US25025980300,4033,2007-11,441.000000,219.000000,126.000000,108.000000,126.000000,108.000000,86.000000,129.000000,40.000000,53.000000,1300,95.000000,315.000000,179.000000,28.570000,19.960000,100.000000,0.000000,68.250000,84.020000,31.750000,32.080000,0.000000,75.400000,71.430000,19.730000,25025980300
,0.000000,1300,14000US25025981000,4035,2007-11,13.000000,20.000000,13.000000,20.000000,13.000000,20.000000,13.000000,20.000000,0.000000,95.000000,1301,95.000000,0.000000,95.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,0.000000,730.770000,0.000000,730.770000,0.000000,730.770000,25025981000
,0.000000,1301,14000US25025981100,4036,2007-11,212.000000,150.000000,44.000000,50.000000,44.000000,50.000000,44.000000,50.000000,0.000000,95.000000,1302,95.000000,168.000000,142.000000,20.750000,18.460000,100.000000,0.000000,100.000000,0.000000,0.000000,215.910000,0.000000,215.910000,79.250000,36.640000,25025981100
,0.000000,1302,14000US25025981201,4037,2007-11,0.000000,95.000000,0.000000,95.000000,0.000000,95.000000,0.000000,95.000000,0.000000,95.000000,1303,95.000000,0.000000,95.000000,,,,,,,,,,,,,25025981201
,63.000000,1303,14000US25025981202,4038,2007-11,67.000000,45.000000,67.000000,45.000000,4.000000,8.000000,4.000000,8.000000,0.000000,95.000000,1304,44.000000,0.000000,95.000000,100.000000,0.000000,5.970000,11.250000,100.000000,0.000000,0.000000,2375.000000,94.030000,18.010000,0.000000,141.790000,25025981202
,0.000000,1304,14000US25025981300,4039,2007-11,338.000000,112.000000,328.000000,108.000000,328.000000,108.000000,328.000000,108.000000,0.000000,95.000000,1305,95.000000,10.000000,15.000000,97.040000,45.330000,100.000000,0.000000,100.000000,0.000000,0.000000,28.960000,0.000000,28.960000,2.960000,4.330000,25025981300
,0.000000,1305,14000US25025981501,4040,2007-11,0.000000,95.000000,0.000000,95.000000,0.000000,95.000000,0.000000,95.000000,0.000000,95.000000,1306,95.000000,0.000000,95.000000,,,,,,,,,,,,,25025981501
,0.000000,1306,14000US25025981502,4041,2007-11,38.000000,51.000000,38.000000,51.000000,38.000000,51.000000,25.000000,35.000000,13.000000,17.000000,1307,95.000000,0.000000,95.000000,100.000000,0.000000,100.000000,0.000000,65.790000,26.210000,34.210000,64.110000,0.000000,250.000000,0.000000,250.000000,25025981502
,0.000000,1307,14000US25025981600,4042,2007-11,0.000000,95.000000,0.000000,95.000000,0.000000,95.000000,0.000000,95.000000,0.000000,95.000000,1308,95.000000,0.000000,95.000000,,,,,,,,,,,,,25025981600
,0.000000,1308,14000US25025981700,4043,2007-11,0.000000,95.000000,0.000000,95.000000,0.000000,95.000000,0.000000,95.000000,0.000000,95.000000,1309,95.000000,0.000000,95.000000,,,,,,,,,,,,,25025981700
,0.000000,1309,14000US25025981800,4044,2007-11,70.000000,107.000000,70.000000,107.000000,70.000000,107.000000,70.000000,107.000000,0.000000,95.000000,1310,95.000000,0.000000,95.000000,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000,0.000000,135.710000,0.000000,135.710000,0.000000,135.710000,25025981800
,0.000000,1310,14000US25025990101,4045,2007-11,0.000000,95.000000,0.000000,95.000000,0.000000,95.000000,0.000000,95.000000,0.000000,95.000000,1311,95.000000,0.000000,95.000000,,,,,,,,,,,,,25025990101
,0.000000,1311,14000US25027700100,4046,2007-11,4631.000000,171.000000,3402.000000,227.000000,3402.000000,227.000000,3169.000000,245.000000,233.000000,90.000000,1312,95.000000,1229.000000,174.000000,73.460000,4.080000,100.000000,0.000000,93.150000,3.640000,6.850000,2.610000,0.000000,2.790000,26.540000,3.630000,25027700100
,0.000000,1312,14000US25027701100,4047,2007-11,6549.000000,248.000000,4375.000000,329.000000,4375.000000,329.000000,4016.000000,331.000000,359.000000,115.000000,1313,95.000000,2174.000000,298.000000,66.800000,4.340000,100.000000,0.000000,91.790000,3.100000,8.210000,2.560000,0.000000,2.170000,33.200000,4.370000,25027701100
,3.000000,1313,14000US25027702200,4048,2007-11,2417.000000,131.000000,1692.000000,130.000000,1689.000000,131.000000,1572.000000,131.000000,117.000000,40.000000,1314,4.000000,725.000000,95.000000,70.000000,3.810000,99.820000,1.060000,93.070000,2.840000,6.930000,2.310000,0.180000,0.240000,30.000000,3.580000,25027702200
,29.000000,1314,14000US25027703100,4049,2007-11,3477.000000,238.000000,2188.000000,230.000000,2159.000000,233.000000,1899.000000,229.000000,260.000000,132.000000,1315,44.000000,1289.000000,178.000000,62.930000,5.020000,98.670000,2.410000,87.960000,4.730000,12.040000,5.970000,1.330000,2.010000,37.070000,4.450000,25027703100
,0.000000,1315,14000US25027703200,4050,2007-11,2628.000000,217.000000,1826.000000,184.000000,1826.000000,184.000000,1563.000000,186.000000,263.000000,106.000000,1316,95.000000,802.000000,139.000000,69.480000,4.010000,100.000000,0.000000,85.600000,5.420000,14.400000,5.620000,0.000000,5.200000,30.520000,4.650000,25027703200
,0.000000,1316,14000US25027703300,4051,2007-11,3041.000000,206.000000,2032.000000,195.000000,2032.000000,195.000000,1838.000000,170.000000,194.000000,92.000000,1317,95.000000,1009.000000,160.000000,66.820000,4.540000,100.000000,0.000000,90.450000,12.060000,9.550000,4.430000,0.000000,4.680000,33.180000,4.760000,25027703300
,0.000000,1317,14000US25027704200,4052,2007-11,2583.000000,117.000000,1787.000000,131.000000,1787.000000,131.000000,1626.000000,131.000000,161.000000,41.000000,1318,95.000000,796.000000,115.000000,69.180000,3.990000,100.000000,0.000000,90.990000,3.040000,9.010000,2.200000,0.000000,5.320000,30.820000,4.230000,25027704200
,0.000000,1318,14000US25027705100,4053,2007-11,6322.000000,191.000000,4222.000000,341.000000,4222.000000,341.000000,3834.000000,369.000000,388.000000,152.000000,1319,95.000000,2100.000000,340.000000,66.780000,5.000000,100.000000,0.000000,90.810000,4.750000,9.190000,3.520000,0.000000,2.250000,33.220000,5.280000,25027705100
,34.000000,1319,14000US25027706100,4054,2007-11,3411.000000,100.000000,2482.000000,147.000000,2448.000000,153.000000,2243.000000,154.000000,205.000000,71.000000,1320,48.000000,929.000000,157.000000,72.760000,3.740000,98.630000,1.970000,91.630000,2.600000,8.370000,2.850000,1.370000,1.930000,27.240000,4.530000,25027706100
,0.000000,1320,14000US25027707100,4055,2007-11,3237.000000,249.000000,2095.000000,253.000000,2095.000000,253.000000,1888.000000,258.000000,207.000000,85.000000,1321,95.000000,1142.000000,143.000000,64.720000,6.030000,100.000000,0.000000,90.120000,5.760000,9.880000,3.880000,0.000000,4.530000,35.280000,3.490000,25027707100
,0.000000,1321,14000US25027707200,4056,2007-11,1457.000000,207.000000,914.000000,168.000000,914.000000,168.000000,849.000000,157.000000,65.000000,40.000000,1322,95.000000,543.000000,114.000000,62.730000,7.320000,100.000000,0.000000,92.890000,1.880000,7.110000,4.180000,0.000000,10.390000,37.270000,5.760000,25027707200
,0.000000,1322,14000US25027707300,4057,2007-11,3173.000000,325.000000,2004.000000,274.000000,2004.000000,274.000000,1792.000000,293.000000,212.000000,102.000000,1323,95.000000,1169.000000,176.000000,63.160000,5.720000,100.000000,0.000000,89.420000,8.020000,10.580000,4.880000,0.000000,4.740000,36.840000,4.070000,25027707300
,27.000000,1323,14000US25027707400,4058,2007-11,3704.000000,285.000000,2736.000000,262.000000,2709.000000,262.000000,2382.000000,246.000000,327.000000,125.000000,1324,29.000000,968.000000,188.000000,73.870000,4.210000,99.010000,1.340000,87.930000,3.180000,12.070000,4.460000,0.990000,1.060000,26.130000,4.660000,25027707400
,0.000000,1324,14000US25027707500,4059,2007-11,5035.000000,389.000000,2664.000000,267.000000,2664.000000,267.000000,2352.000000,220.000000,312.000000,153.000000,1325,95.000000,2371.000000,418.000000,52.910000,3.380000,100.000000,0.000000,88.290000,12.100000,11.710000,5.620000,0.000000,3.570000,47.090000,7.460000,25027707500
,0.000000,1325,14000US25027708100,4060,2007-11,5754.000000,207.000000,4191.000000,252.000000,4191.000000,252.000000,3908.000000,281.000000,283.000000,124.000000,1326,95.000000,1563.000000,236.000000,72.840000,3.510000,100.000000,0.000000,93.250000,3.680000,6.750000,2.930000,0.000000,2.270000,27.160000,3.980000,25027708100
,0.000000,1326,14000US25027709100,4061,2007-11,3036.000000,220.000000,2120.000000,231.000000,2120.000000,231.000000,2052.000000,231.000000,68.000000,41.000000,1327,95.000000,916.000000,175.000000,69.830000,5.680000,100.000000,0.000000,96.790000,2.740000,3.210000,1.900000,0.000000,4.480000,30.170000,5.330000,25027709100
,0.000000,1327,14000US25027709201,4062,2007-11,5701.000000,266.000000,3934.000000,272.000000,3934.000000,272.000000,3449.000000,294.000000,485.000000,174.000000,1328,95.000000,1767.000000,270.000000,69.010000,3.520000,100.000000,0.000000,87.670000,4.370000,12.330000,4.340000,0.000000,2.410000,30.990000,4.510000,25027709201
,83.000000,1328,14000US25027709202,4063,2007-11,5771.000000,437.000000,4158.000000,408.000000,4075.000000,399.000000,3631.000000,395.000000,444.000000,203.000000,1329,110.000000,1613.000000,276.000000,72.050000,4.500000,98.000000,13.590000,89.100000,4.220000,10.900000,4.870000,2.000000,2.640000,27.950000,4.290000,25027709202
,0.000000,1329,14000US25027709400,4064,2007-11,3351.000000,321.000000,2081.000000,330.000000,2081.000000,330.000000,1849.000000,323.000000,232.000000,131.000000,1330,95.000000,1270.000000,293.000000,62.100000,7.850000,100.000000,0.000000,88.850000,6.510000,11.150000,6.040000,0.000000,4.570000,37.900000,7.950000,25027709400
,0.000000,1330,14000US25027709501,4065,2007-11,1764.000000,210.000000,1300.000000,179.000000,1300.000000,179.000000,1260.000000,183.000000,40.000000,38.000000,1331,95.000000,464.000000,142.000000,73.700000,5.100000,100.000000,0.000000,96.920000,4.480000,3.080000,2.890000,0.000000,7.310000,26.300000,7.420000,25027709501
,0.000000,1331,14000US25027709502,4066,2007-11,4403.000000,289.000000,3018.000000,309.000000,3018.000000,309.000000,2748.000000,294.000000,270.000000,129.000000,1332,95.000000,1385.000000,215.000000,68.540000,5.390000,100.000000,0.000000,91.050000,2.830000,8.950000,4.180000,0.000000,3.150000,31.460000,4.430000,25027709502
,0.000000,1332,14000US25027709600,4067,2007-11,2021.000000,227.000000,1477.000000,231.000000,1477.000000,231.000000,1252.000000,225.000000,225.000000,85.000000,1333,95.000000,544.000000,148.000000,73.080000,7.950000,100.000000,0.000000,84.770000,7.500000,15.230000,5.240000,0.000000,6.430000,26.920000,6.670000,25027709600
,0.000000,1333,14000US25027709701,4068,2007-11,4691.000000,289.000000,2993.000000,291.000000,2993.000000,291.000000,2704.000000,260.000000,289.000000,128.000000,1334,95.000000,1698.000000,240.000000,63.800000,4.800000,100.000000,0.000000,90.340000,12.350000,9.660000,4.170000,0.000000,3.170000,36.200000,4.600000,25027709701
,0.000000,1334,14000US25027709702,4069,2007-11,1859.000000,191.000000,1178.000000,169.000000,1178.000000,169.000000,1045.000000,149.000000,133.000000,73.000000,1335,95.000000,681.000000,132.000000,63.370000,6.340000,100.000000,0.000000,88.710000,17.940000,11.290000,5.980000,0.000000,8.060000,36.630000,6.020000,25027709702
,0.000000,1335,14000US25027710100,4070,2007-11,3019.000000,335.000000,1941.000000,261.000000,1941.000000,261.000000,1731.000000,259.000000,210.000000,80.000000,1336,95.000000,1078.000000,258.000000,64.290000,4.880000,100.000000,0.000000,89.180000,5.850000,10.820000,3.860000,0.000000,4.890000,35.710000,7.570000,25027710100
,0.000000,1336,14000US25027710200,4071,2007-11,5531.000000,382.000000,3690.000000,275.000000,3690.000000,275.000000,3469.000000,279.000000,221.000000,106.000000,1337,95.000000,1841.000000,309.000000,66.710000,1.870000,100.000000,0.000000,94.010000,2.840000,5.990000,2.840000,0.000000,2.570000,33.290000,5.090000,25027710200
,0.000000,1337,14000US25027710300,4072,2007-11,2607.000000,274.000000,1939.000000,310.000000,1939.000000,310.000000,1672.000000,311.000000,267.000000,150.000000,1338,95.000000,668.000000,191.000000,74.380000,8.960000,100.000000,0.000000,86.230000,8.200000,13.770000,7.420000,0.000000,4.900000,25.620000,6.810000,25027710300
,0.000000,1338,14000US25027710400,4073,2007-11,1748.000000,162.000000,1294.000000,151.000000,1294.000000,151.000000,1177.000000,147.000000,117.000000,53.000000,1339,95.000000,454.000000,94.000000,74.030000,5.250000,100.000000,0.000000,90.960000,4.050000,9.040000,3.960000,0.000000,7.340000,25.970000,4.810000,25027710400
,0.000000,1339,14000US25027710500,4074,2007-11,2101.000000,266.000000,1315.000000,215.000000,1315.000000,215.000000,1223.000000,219.000000,92.000000,74.000000,1340,95.000000,786.000000,142.000000,62.590000,6.480000,100.000000,0.000000,93.000000,6.790000,7.000000,5.510000,0.000000,7.220000,37.410000,4.820000,25027710500
,0.000000,1340,14000US25027710600,4075,2007-11,5468.000000,476.000000,3658.000000,385.000000,3658.000000,385.000000,3224.000000,354.000000,434.000000,179.000000,1341,95.000000,1810.000000,360.000000,66.900000,3.960000,100.000000,0.000000,88.140000,2.760000,11.860000,4.730000,0.000000,2.600000,33.100000,5.920000,25027710600
,0.000000,1341,14000US25027710700,4076,2007-11,1035.000000,176.000000,499.000000,159.000000,499.000000,159.000000,395.000000,137.000000,104.000000,49.000000,1342,95.000000,536.000000,108.000000,48.210000,12.990000,100.000000,0.000000,79.160000,10.840000,20.840000,7.230000,0.000000,19.040000,51.790000,5.600000,25027710700
,25.000000,1342,14000US25027710800,4077,2007-11,3505.000000,367.000000,2107.000000,259.000000,2082.000000,257.000000,1727.000000,229.000000,355.000000,133.000000,1343,40.000000,1398.000000,262.000000,60.110000,3.870000,98.810000,1.110000,82.950000,4.020000,17.050000,6.030000,1.190000,1.890000,39.890000,6.200000,25027710800
,0.000000,1343,14000US25027711000,4078,2007-11,2428.000000,323.000000,1504.000000,271.000000,1504.000000,271.000000,1382.000000,276.000000,122.000000,70.000000,1344,95.000000,924.000000,254.000000,61.940000,7.530000,100.000000,0.000000,91.890000,7.910000,8.110000,4.420000,0.000000,6.320000,38.060000,9.150000,25027711000
,9.000000,1344,14000US25027711100,4079,2007-11,4980.000000,545.000000,3174.000000,393.000000,3165.000000,393.000000,2773.000000,364.000000,392.000000,150.000000,1345,14.000000,1806.000000,349.000000,63.730000,3.690000,99.720000,0.930000,87.610000,3.730000,12.390000,4.480000,0.280000,0.440000,36.270000,5.780000,25027711100
,0.000000,1345,14000US25027712101,4080,2007-11,4779.000000,206.000000,3517.000000,278.000000,3517.000000,278.000000,3232.000000,262.000000,285.000000,124.000000,1346,95.000000,1262.000000,240.000000,73.590000,4.880000,100.000000,0.000000,91.900000,1.650000,8.100000,3.470000,0.000000,2.700000,26.410000,4.890000,25027712101
,63.000000,1346,14000US25027712102,4081,2007-11,3259.000000,191.000000,2463.000000,169.000000,2400.000000,181.000000,2261.000000,193.000000,139.000000,71.000000,1347,76.000000,796.000000,139.000000,75.580000,2.700000,97.440000,3.050000,94.210000,3.770000,5.790000,2.930000,2.560000,3.080000,24.420000,4.020000,25027712102
,0.000000,1347,14000US25027713100,4082,2007-11,6561.000000,191.000000,3890.000000,309.000000,3890.000000,309.000000,3648.000000,293.000000,242.000000,98.000000,1348,95.000000,2671.000000,389.000000,59.290000,4.380000,100.000000,0.000000,93.780000,1.110000,6.220000,2.470000,0.000000,2.440000,40.710000,5.810000,25027713100
,0.000000,1348,14000US25027715100,4083,2007-11,3584.000000,107.000000,2698.000000,193.000000,2698.000000,193.000000,2538.000000,200.000000,160.000000,72.000000,1349,95.000000,886.000000,144.000000,75.280000,4.890000,100.000000,0.000000,94.070000,3.110000,5.930000,2.630000,0.000000,3.520000,24.720000,3.950000,25027715100
,10.000000,1349,14000US25027716100,4084,2007-11,6100.000000,317.000000,4429.000000,316.000000,4419.000000,316.000000,3947.000000,328.000000,472.000000,181.000000,1350,17.000000,1671.000000,235.000000,72.610000,3.550000,99.770000,0.480000,89.320000,3.780000,10.680000,4.020000,0.230000,0.380000,27.390000,3.580000,25027716100
,0.000000,1350,14000US25027716200,4085,2007-11,2053.000000,226.000000,1562.000000,207.000000,1562.000000,207.000000,1422.000000,216.000000,140.000000,104.000000,1351,95.000000,491.000000,139.000000,76.080000,5.610000,100.000000,0.000000,91.040000,6.760000,8.960000,6.550000,0.000000,6.080000,23.920000,6.240000,25027716200
,0.000000,1351,14000US25027716300,4086,2007-11,2702.000000,284.000000,1895.000000,249.000000,1895.000000,249.000000,1723.000000,251.000000,172.000000,70.000000,1352,95.000000,807.000000,145.000000,70.130000,5.530000,100.000000,0.000000,90.920000,5.720000,9.080000,3.500000,0.000000,5.010000,29.870000,4.350000,25027716300
,0.000000,1352,14000US25027717100,4087,2007-11,2316.000000,68.000000,1573.000000,92.000000,1573.000000,92.000000,1475.000000,93.000000,98.000000,33.000000,1353,95.000000,743.000000,98.000000,67.920000,3.440000,100.000000,0.000000,93.770000,2.210000,6.230000,2.070000,0.000000,6.040000,32.080000,4.130000,25027717100
,0.000000,1353,14000US25027718100,4088,2007-11,3491.000000,101.000000,2530.000000,143.000000,2530.000000,143.000000,2433.000000,140.000000,97.000000,54.000000,1354,95.000000,961.000000,137.000000,72.470000,3.520000,100.000000,0.000000,96.170000,1.040000,3.830000,2.120000,0.000000,3.750000,27.530000,3.840000,25027718100
,23.000000,1354,14000US25027719100,4089,2007-11,6128.000000,143.000000,4382.000000,239.000000,4359.000000,238.000000,4107.000000,255.000000,252.000000,108.000000,1355,25.000000,1746.000000,212.000000,71.510000,3.530000,99.480000,0.250000,94.220000,2.790000,5.780000,2.460000,0.520000,0.570000,28.490000,3.400000,25027719100
,0.000000,1355,14000US25027720100,4090,2007-11,2651.000000,83.000000,2000.000000,117.000000,2000.000000,117.000000,1921.000000,120.000000,79.000000,36.000000,1356,95.000000,651.000000,112.000000,75.440000,3.730000,100.000000,0.000000,96.050000,2.100000,3.950000,1.790000,0.000000,4.750000,24.560000,4.150000,25027720100
,0.000000,1356,14000US25027721101,4091,2007-11,1488.000000,95.000000,1117.000000,85.000000,1117.000000,85.000000,1031.000000,84.000000,86.000000,26.000000,1357,95.000000,371.000000,53.000000,75.070000,3.110000,100.000000,0.000000,92.300000,2.690000,7.700000,2.250000,0.000000,8.500000,24.930000,3.190000,25027721101
,0.000000,1357,14000US25027721102,4092,2007-11,5822.000000,156.000000,4290.000000,232.000000,4290.000000,232.000000,3909.000000,240.000000,381.000000,137.000000,1358,95.000000,1532.000000,195.000000,73.690000,3.460000,100.000000,0.000000,91.120000,2.650000,8.880000,3.160000,0.000000,2.210000,26.310000,3.270000,25027721102
,10.000000,1358,14000US25027722100,4093,2007-11,4392.000000,117.000000,3235.000000,201.000000,3225.000000,203.000000,2932.000000,200.000000,293.000000,114.000000,1359,16.000000,1157.000000,182.000000,73.660000,4.130000,99.690000,1.010000,90.910000,2.390000,9.090000,3.490000,0.310000,0.490000,26.340000,4.080000,25027722100
,2.000000,1359,14000US25027723100,4094,2007-11,3203.000000,218.000000,2138.000000,190.000000,2136.000000,189.000000,1989.000000,189.000000,147.000000,59.000000,1360,3.000000,1065.000000,127.000000,66.750000,3.810000,99.910000,12.530000,93.120000,3.230000,6.880000,2.690000,0.090000,0.140000,33.250000,3.260000,25027723100
,0.000000,1360,14000US25027724100,4095,2007-11,3084.000000,119.000000,2038.000000,198.000000,2038.000000,198.000000,1871.000000,188.000000,167.000000,55.000000,1361,95.000000,1046.000000,223.000000,66.080000,5.890000,100.000000,0.000000,91.810000,2.350000,8.190000,2.580000,0.000000,4.660000,33.920000,7.110000,25027724100
